candidate	removed_mouse	n_mice_remaining	n_supporting_remaining	n_opposing_remaining	direction_consistency_remaining	median_effect_remaining	fold_pre_robustness_score	fold_score	fold_rank	n_competing_candidates	eligible_after_removal	failure_reason
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_1a:A0310	18	0	0		0.0057474280722038164	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_1a:A0311	18	0	0		0.0057474280722038164	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_1b:A0310	18	0	0		0.004454840980371345	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_1b:A0311	18	0	0		0.0057474280722038164	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_2a:A0307	18	0	0		0.0038826985428519856	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_2a:A0308	18	0	0		0.0038826985428519856	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_2a:A0310	18	0	0		0.0038826985428519856	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_2a:A0312	18	0	0		0.0057474280722038164	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_2b:A0307	18	0	0		0.0057474280722038164	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_2b:A0310	18	0	0		0.0038826985428519856	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_2b:A0312	18	0	0		0.0038826985428519856	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_3a:A0310	18	0	0		0.0038826985428519856	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_3a:A0311	18	0	0		0.0038826985428519856	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_3b:A0310	18	0	0		0.0038826985428519856	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_3b:A0311	18	0	0		0.0057474280722038164	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_6a:A0308	18	0	0		0.0057474280722038164	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_053_6b:A0308	18	0	0		0.0057474280722038164	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_054_A:A0312	18	0	0		0.0038826985428519856	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Hdc → Hrh3 → CD8	Masopust_054_D:A0311	18	0	0		0.0057474280722038164	0.4919900020436529	0.4919900020436529	276.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_1a:A0310	18	0	0		-0.00014026924356689047	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_1a:A0311	18	0	0		-0.0006236860759285605	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_1b:A0310	18	0	0		-0.0007256430625667584	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_1b:A0311	18	0	0		-0.0007256430625667584	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_2a:A0307	18	0	0		-0.0007256430625667584	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_2a:A0308	18	0	0		-0.0007256430625667584	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_2a:A0310	18	0	0		-0.0007256430625667584	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_2a:A0312	18	0	0		-0.0007256430625667584	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_2b:A0307	18	0	0		-0.0007256430625667584	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_2b:A0310	18	0	0		-0.00014026924356689047	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_2b:A0312	18	0	0		-0.00014026924356689047	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_3a:A0310	18	0	0		-0.00014026924356689047	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_3a:A0311	18	0	0		-0.00014026924356689047	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_3b:A0310	18	0	0		-0.00014026924356689047	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_3b:A0311	18	0	0		-0.0007256430625667584	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_6a:A0308	18	0	0		-0.00014026924356689047	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_053_6b:A0308	18	0	0		-0.00014026924356689047	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_054_A:A0312	18	0	0		-0.00014026924356689047	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Ret → CD4	Masopust_054_D:A0311	18	0	0		-0.0007256430625667584	0.49031387554701206	0.49031387554701206	277.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_1a:A0310	18	0	0		-0.00014026924356689047	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_1a:A0311	18	0	0		-0.0006236860759285605	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_1b:A0310	18	0	0		-0.0007256430625667584	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_1b:A0311	18	0	0		-0.0007256430625667584	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_2a:A0307	18	0	0		-0.0007256430625667584	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_2a:A0308	18	0	0		-0.0007256430625667584	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_2a:A0310	18	0	0		-0.0007256430625667584	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_2a:A0312	18	0	0		-0.0007256430625667584	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_2b:A0307	18	0	0		-0.0007256430625667584	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_2b:A0310	18	0	0		-0.00014026924356689047	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_2b:A0312	18	0	0		-0.00014026924356689047	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_3a:A0310	18	0	0		-0.00014026924356689047	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_3a:A0311	18	0	0		-0.00014026924356689047	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_3b:A0310	18	0	0		-0.00014026924356689047	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_3b:A0311	18	0	0		-0.0007256430625667584	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_6a:A0308	18	0	0		-0.00014026924356689047	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_053_6b:A0308	18	0	0		-0.00014026924356689047	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_054_A:A0312	18	0	0		-0.00014026924356689047	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Grin2b → CD4	Masopust_054_D:A0311	18	0	0		-0.0007256430625667584	0.57359037725812	0.57359037725812	188.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_1a:A0310	18	0	0		-0.0008170767675368725	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_1a:A0311	18	0	0		-0.0008170767675368725	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_1b:A0310	18	0	0		-0.0008170767675368725	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_1b:A0311	18	0	0		-0.0008170767675368725	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_2a:A0307	18	0	0		-0.0006179034547143772	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_2a:A0308	18	0	0		-0.0008170767675368725	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_2a:A0310	18	0	0		-0.0006179034547143772	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_2a:A0312	18	0	0		-0.0008170767675368725	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_2b:A0307	18	0	0		-0.0007042197859976508	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_2b:A0310	18	0	0		-0.0006179034547143772	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_2b:A0312	18	0	0		-0.0006179034547143772	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_3a:A0310	18	0	0		-0.0006179034547143772	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_3a:A0311	18	0	0		-0.0006179034547143772	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_3b:A0310	18	0	0		-0.0006179034547143772	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_3b:A0311	18	0	0		-0.0006179034547143772	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_6a:A0308	18	0	0		-0.0008170767675368725	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_053_6b:A0308	18	0	0		-0.0008170767675368725	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_054_A:A0312	18	0	0		-0.0006179034547143772	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Ephb2 → CD8	Masopust_054_D:A0311	18	0	0		-0.0008170767675368725	0.5723630448998878	0.5723630448998878	194.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_1a:A0310	18	0	0		-0.00014026924356689047	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_1a:A0311	18	0	0		-0.0006236860759285605	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_1b:A0310	18	0	0		-0.0007256430625667584	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_1b:A0311	18	0	0		-0.0007256430625667584	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_2a:A0307	18	0	0		-0.0007256430625667584	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_2a:A0308	18	0	0		-0.0007256430625667584	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_2a:A0310	18	0	0		-0.0007256430625667584	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_2a:A0312	18	0	0		-0.0007256430625667584	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_2b:A0307	18	0	0		-0.0007256430625667584	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_2b:A0310	18	0	0		-0.00014026924356689047	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_2b:A0312	18	0	0		-0.00014026924356689047	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_3a:A0310	18	0	0		-0.00014026924356689047	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_3a:A0311	18	0	0		-0.00014026924356689047	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_3b:A0310	18	0	0		-0.00014026924356689047	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_3b:A0311	18	0	0		-0.0007256430625667584	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_6a:A0308	18	0	0		-0.00014026924356689047	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_053_6b:A0308	18	0	0		-0.00014026924356689047	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_054_A:A0312	18	0	0		-0.00014026924356689047	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Vegfa → Flt1_Kdr → CD4	Masopust_054_D:A0311	18	0	0		-0.0007256430625667584	0.5728579649871969	0.5728579649871969	190.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_1a:A0310	18	0	0		-0.0002807669747562449	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_1a:A0311	18	0	0		-0.0002875341486082378	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_1b:A0310	18	0	0		-0.00033423691763835226	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_1b:A0311	18	0	0		-0.00033423691763835226	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_2a:A0307	18	0	0		-0.0002807669747562449	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_2a:A0308	18	0	0		-0.00033423691763835226	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_2a:A0310	18	0	0		-0.00033423691763835226	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_2a:A0312	18	0	0		-0.00033423691763835226	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_2b:A0307	18	0	0		-0.00033423691763835226	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_2b:A0310	18	0	0		-0.0002807669747562449	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_2b:A0312	18	0	0		-0.0002807669747562449	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_3a:A0310	18	0	0		-0.0002807669747562449	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_3a:A0311	18	0	0		-0.00033423691763835226	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_3b:A0310	18	0	0		-0.0002807669747562449	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_3b:A0311	18	0	0		-0.00033423691763835226	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_6a:A0308	18	0	0		-0.0002807669747562449	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_053_6b:A0308	18	0	0		-0.0002807669747562449	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_054_A:A0312	18	0	0		-0.0002807669747562449	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Ccl25 → Ccr9 → CD4	Masopust_054_D:A0311	18	0	0		-0.00033423691763835226	0.572855987683594	0.572855987683594	191.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_1a:A0310	18	0	0		-0.0008170767675368725	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_1a:A0311	18	0	0		-0.0008170767675368725	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_1b:A0310	18	0	0		-0.0008170767675368725	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_1b:A0311	18	0	0		-0.0008170767675368725	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_2a:A0307	18	0	0		-0.0006179034547143772	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_2a:A0308	18	0	0		-0.0008170767675368725	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_2a:A0310	18	0	0		-0.0006179034547143772	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_2a:A0312	18	0	0		-0.0008170767675368725	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_2b:A0307	18	0	0		-0.0007042197859976508	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_2b:A0310	18	0	0		-0.0006179034547143772	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_2b:A0312	18	0	0		-0.0006179034547143772	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_3a:A0310	18	0	0		-0.0006179034547143772	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_3a:A0311	18	0	0		-0.0006179034547143772	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_3b:A0310	18	0	0		-0.0006179034547143772	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_3b:A0311	18	0	0		-0.0006179034547143772	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_6a:A0308	18	0	0		-0.0008170767675368725	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_053_6b:A0308	18	0	0		-0.0008170767675368725	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_054_A:A0312	18	0	0		-0.0006179034547143772	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Egfr → CD8	Masopust_054_D:A0311	18	0	0		-0.0008170767675368725	0.5718170553913539	0.5718170553913539	197.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_1a:A0310	18	0	0		-0.0008170767675368725	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_1a:A0311	18	0	0		-0.0008170767675368725	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_1b:A0310	18	0	0		-0.0008170767675368725	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_1b:A0311	18	0	0		-0.0008170767675368725	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_2a:A0307	18	0	0		-0.0006179034547143772	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_2a:A0308	18	0	0		-0.0008170767675368725	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_2a:A0310	18	0	0		-0.0006179034547143772	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_2a:A0312	18	0	0		-0.0008170767675368725	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_2b:A0307	18	0	0		-0.0007042197859976508	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_2b:A0310	18	0	0		-0.0006179034547143772	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_2b:A0312	18	0	0		-0.0006179034547143772	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_3a:A0310	18	0	0		-0.0006179034547143772	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_3a:A0311	18	0	0		-0.0006179034547143772	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_3b:A0310	18	0	0		-0.0006179034547143772	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_3b:A0311	18	0	0		-0.0006179034547143772	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_6a:A0308	18	0	0		-0.0008170767675368725	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_053_6b:A0308	18	0	0		-0.0008170767675368725	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_054_A:A0312	18	0	0		-0.0006179034547143772	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Vegfa → Grin2b → CD8	Masopust_054_D:A0311	18	0	0		-0.0008170767675368725	0.5717818260335723	0.5717818260335723	198.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_1a:A0310	18	0	0		-0.0002807669747562449	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_1a:A0311	18	0	0		-0.0002875341486082378	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_1b:A0310	18	0	0		-0.00033423691763835226	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_1b:A0311	18	0	0		-0.00033423691763835226	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_2a:A0307	18	0	0		-0.0002807669747562449	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_2a:A0308	18	0	0		-0.00033423691763835226	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_2a:A0310	18	0	0		-0.00033423691763835226	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_2a:A0312	18	0	0		-0.00033423691763835226	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_2b:A0307	18	0	0		-0.00033423691763835226	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_2b:A0310	18	0	0		-0.0002807669747562449	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_2b:A0312	18	0	0		-0.0002807669747562449	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_3a:A0310	18	0	0		-0.0002807669747562449	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_3a:A0311	18	0	0		-0.00033423691763835226	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_3b:A0310	18	0	0		-0.0002807669747562449	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_3b:A0311	18	0	0		-0.00033423691763835226	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_6a:A0308	18	0	0		-0.0002807669747562449	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_053_6b:A0308	18	0	0		-0.0002807669747562449	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_054_A:A0312	18	0	0		-0.0002807669747562449	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Grm7 → CD4	Masopust_054_D:A0311	18	0	0		-0.00033423691763835226	0.5724397301627112	0.5724397301627112	192.0	279	True	
neutrophil → Ccl25 → Ackr4 → CD4	Masopust_053_1a:A0310	18	0	0		-0.0002807669747562449	0.5723836159005447	0.5723836159005447	193.0	279	True	
neutrophil → Ccl25 → Ackr4 → CD4	Masopust_053_1a:A0311	18	0	0		-0.0002875341486082378	0.5723836159005447	0.5723836159005447	193.0	279	True	
